# Supplementary File 3,Sheet 14: Small RNAs significantly down-regulated 2 fold or greater in mut-16 mutant animals at 25ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00022438,-8.68075750017249,WBGene00022438,WBGene00022438,History: N.A.
WBGene00019420,-8.67629469181015,WBGene00019420,WBGene00019420,History: N.A.
WBGene00045272,-8.6699782655157,WBGene00045272,WBGene00045272,History: N.A.
WBGene00015576,-8.65190236811945,WBGene00015576,WBGene00015576,"History: Split into C07G3.15(WBGene00269378). History of WBGene00015576: Split into ""WBGene00269378"" on 2016-02-18"
WBGene00018663,-8.65133049657776,WBGene00018663,WBGene00018663,History: N.A.
WBGene00017106,-8.64680553713529,WBGene00017106,WBGene00017106,History: N.A.
WBGene00022726,-8.63430032700326,WBGene00022726,WBGene00022726,History: N.A.
WBGene00044799,-8.63120929316629,WBGene00044799,WBGene00044799,History: N.A.
WBGene00021531,-8.62516588980497,WBGene00021531,WBGene00021531,History: N.A.
WBGene00021931,-8.62477409054754,WBGene00021931,WBGene00021931,History: N.A.
WBGene00009020,-8.62014993412936,WBGene00009020,WBGene00009020,History: N.A.
WBGene00008726,-8.61469374077343,WBGene00008726,WBGene00008726,History: N.A.
WBGene00000622,-8.61273043315835,WBGene00000622,WBGene00000622,History: N.A.
WBGene00010067,-8.60885204975608,WBGene00010067,WBGene00010067,History: N.A.
WBGene00003884,-8.60627005292343,WBGene00003884,WBGene00003884,History: N.A.
WBGene00044217,-8.59945300697027,WBGene00044217,WBGene00044217,History: N.A.
WBGene00015115,-8.59895995092327,WBGene00015115,WBGene00015115,History: N.A.
WBGene00020100,-8.59640281626049,WBGene00020100,WBGene00020100,"History: Split into R148.8(WBGene00305998). History of WBGene00020100: Split into ""WBGene00305998"" on 2020-01-20"
WBGene00012396,-8.59330355680113,WBGene00012396,WBGene00012396,History: N.A.
WBGene00013222,-8.57437819522304,WBGene00013222,WBGene00013222,History: N.A.
WBGene00012548,-8.57307989456364,WBGene00012548,WBGene00012548,History: N.A.
WBGene00016264,-8.56376392653507,WBGene00016264,WBGene00016264,History: N.A.
WBGene00011829,-8.56009272915101,WBGene00011829,WBGene00011829,History: N.A.
WBGene00015895,-8.55122793923141,WBGene00015895,WBGene00015895,History: N.A.
WBGene00012985,-8.54846659761438,WBGene00012985,WBGene00012985,History: N.A.
WBGene00202374,-8.5400943329974,WBGene00202374,WBGene00202374,History: N.A.
WBGene00006616,-8.53592822431495,WBGene00006616,WBGene00006616,History: N.A.
WBGene00010226,-8.53061615346224,WBGene00010226,WBGene00010226,History: N.A.
WBGene00013666,-8.5283651120118,WBGene00013666,WBGene00013666,History: N.A.
WBGene00022070,-8.52515235923362,WBGene00022070,WBGene00022070,History: N.A.
WBGene00005147,-8.52366483556543,WBGene00005147,WBGene00005147,History: N.A.
WBGene00021417,-8.51904449243097,WBGene00021417,WBGene00021417,History: N.A.
WBGene00012201,-8.51869883981143,WBGene00012201,WBGene00012201,History: N.A.
WBGene00021817,-8.51535980336017,WBGene00021817,WBGene00021817,History: N.A.
WBGene00021464,-8.51255537803038,WBGene00021464,WBGene00021464,History: N.A.
WBGene00022103,-8.51109260429227,WBGene00022103,WBGene00022103,History: N.A.
WBGene00020564,-8.49506018927396,WBGene00020564,WBGene00020564,History: N.A.
WBGene00014186,-8.49298353468757,WBGene00014186,WBGene00014186,History: N.A.
WBGene00012572,-8.49046035231542,WBGene00012572,WBGene00012572,History: N.A.
WBGene00009988,-8.489136158639,WBGene00009988,WBGene00009988,History: N.A.
WBGene00004240,-8.47598476922339,WBGene00004240,WBGene00004240,History: N.A.
WBGene00022375,-8.46991048892,WBGene00022375,WBGene00022375,History: N.A.
WBGene00007600,-8.46732653438931,WBGene00007600,WBGene00007600,History: N.A.
WBGene00013565,-8.46512555249104,WBGene00013565,WBGene00013565,History: N.A.
WBGene00007926,-8.44965517958236,WBGene00007926,WBGene00007926,History: N.A.
WBGene00219315,-8.44662602980324,WBGene00219315,WBGene00219315,History: N.A.
WBGene00022272,-8.44516480911819,WBGene00022272,WBGene00022272,History: N.A.
WBGene00013563,-8.44209136017723,WBGene00013563,WBGene00013563,History: N.A.
WBGene00020212,-8.44108576272551,WBGene00020212,WBGene00020212,History: N.A.
WBGene00022519,-8.44082668000621,WBGene00022519,WBGene00022519,History: N.A.
WBGene00000081,-8.4396412487603,WBGene00000081,WBGene00000081,History: N.A.
WBGene00196365,-8.43503620357487,WBGene00196365,WBGene00196365,History: N.A.
WBGene00201019,-8.4305266086745,WBGene00201019,WBGene00201019,History: N.A.
WBGene00008111,-8.41556017004557,WBGene00008111,WBGene00008111,History: N.A.
WBGene00013163,-8.41195798697045,WBGene00013163,WBGene00013163,History: N.A.
WBGene00000636,-8.4067022927886,WBGene00000636,WBGene00000636,History: N.A.
WBGene00006982,-8.40378672874366,WBGene00006982,WBGene00006982,History: N.A.
WBGene00018186,-8.39899730767121,WBGene00018186,WBGene00018186,History: N.A.
WBGene00021357,-8.39812746228456,WBGene00021357,WBGene00021357,History: N.A.
WBGene00044504,-8.38871141832973,WBGene00044504,WBGene00044504,History: N.A.
WBGene00007680,-8.38717508651136,WBGene00007680,WBGene00007680,History: N.A.
WBGene00007133,-8.37994451625844,WBGene00007133,WBGene00007133,History: N.A.
WBGene00219688,-8.37979413562394,WBGene00219688,WBGene00219688,History: N.A.
WBGene00004196,-8.37432587569329,WBGene00004196,WBGene00004196,History: N.A.
WBGene00019370,-8.37196935737047,WBGene00019370,WBGene00019370,History: N.A.
WBGene00196465,-8.36556337423175,WBGene00196465,WBGene00196465,History: N.A.
WBGene00001814,-8.36554939872549,WBGene00001814,WBGene00001814,History: N.A.
WBGene00008086,-8.36234794551778,WBGene00008086,WBGene00008086,History: N.A.
WBGene00013036,-8.35946185233256,WBGene00013036,WBGene00013036,History: N.A.
WBGene00003941,-8.34532429750119,WBGene00003941,WBGene00003941,History: N.A.
WBGene00008270,-8.34331183715161,WBGene00008270,WBGene00008270,History: N.A.
WBGene00235259,-8.34232259341811,WBGene00235259,WBGene00235259,History: N.A.
WBGene00018770,-8.34219470436988,WBGene00018770,,History: Killed on 2018-11-14. Remark: no evidence and overlaps gene on opposite strand
WBGene00044209,-8.33675309606136,WBGene00044209,WBGene00044209,History: N.A.
WBGene00000497,-8.32472995500854,WBGene00000497,WBGene00000497,History: N.A.
WBGene00197552,-8.3174594009715,WBGene00197552,WBGene00197552,History: N.A.
WBGene00023291,-8.31706062635871,WBGene00023291,WBGene00023291,History: N.A.
WBGene00005387,-8.3150587165737,WBGene00005387,WBGene00005387,History: N.A.
WBGene00018772,-8.30941316127346,WBGene00018772,WBGene00018772,History: N.A.
WBGene00021606,-8.29961017289368,WBGene00021606,WBGene00021606,History: N.A.
WBGene00012623,-8.29735646087755,WBGene00012623,WBGene00012623,History: N.A.
WBGene00045062,-8.28904208003864,WBGene00045062,WBGene00045062,History: N.A.
WBGene00006784,-8.28771270293237,WBGene00006784,WBGene00006784,History: N.A.
WBGene00022682,-8.28394808805241,WBGene00022682,WBGene00022682,History: N.A.
WBGene00013508,-8.28325614255345,WBGene00013508,WBGene00013508,History: N.A.
WBGene00021487,-8.28068653872785,WBGene00021487,WBGene00021487,History: N.A.
WBGene00000730,-8.27897621252016,WBGene00000730,WBGene00000730,History: N.A.
WBGene00018202,-8.27214598285703,WBGene00018202,WBGene00018202,History: N.A.
WBGene00001111,-8.26951516046805,WBGene00001111,WBGene00001111,History: N.A.
WBGene00010584,-8.26586427165429,WBGene00010584,WBGene00010584,History: N.A.
WBGene00020306,-8.26336542589702,WBGene00020306,WBGene00020306,History: N.A.
WBGene00194660,-8.26331345283897,WBGene00194660,WBGene00194660,History: N.A.
WBGene00022517,-8.26148779702706,WBGene00022517,WBGene00022517,History: N.A.
WBGene00011737,-8.25875937750833,WBGene00011737,WBGene00011737,History: N.A.
WBGene00194956,-8.2545936645615,WBGene00194956,WBGene00219589,"History: Merged into ""WBGene00219589"" on 2017-09-21"
WBGene00086555,-8.24473221011603,WBGene00086555,WBGene00086555,History: N.A.
WBGene00200434,-8.24403276718478,WBGene00200434,WBGene00200434,History: N.A.
WBGene00021416,-8.2416546765248,WBGene00021416,WBGene00021416,History: N.A.
WBGene00000903,-8.23467144611369,WBGene00000903,WBGene00000903,History: N.A.
WBGene00010451,-8.23156786958807,WBGene00010451,WBGene00010451,History: N.A.
WBGene00077646,-8.22674056683399,WBGene00077646,WBGene00077646,History: N.A.
WBGene00013575,-8.2244258080525,WBGene00013575,WBGene00013575,History: N.A.
WBGene00000735,-8.22226415879339,WBGene00000735,WBGene00000735,History: N.A.
WBGene00012792,-8.21525541580496,WBGene00012792,WBGene00012792,History: N.A.
WBGene00018439,-8.21234582241508,WBGene00018439,WBGene00018439,History: N.A.
WBGene00022353,-8.20884433543235,WBGene00022353,WBGene00022353,History: N.A.
WBGene00016076,-8.20765559930815,WBGene00016076,WBGene00016076,History: N.A.
WBGene00013440,-8.20190719809134,WBGene00013440,WBGene00013440,History: N.A.
WBGene00020146,-8.19861804919652,WBGene00020146,WBGene00020146,History: N.A.
WBGene00206415,-8.19481261630935,WBGene00206415,WBGene00206415,History: N.A.
WBGene00001189,-8.19252244929696,WBGene00001189,WBGene00001189,History: N.A.
WBGene00219206,-8.18964649130483,WBGene00219206,WBGene00219206,History: N.A.
WBGene00018990,-8.17780189483187,WBGene00018990,WBGene00018990,History: N.A.
WBGene00008568,-8.17732600932607,WBGene00008568,WBGene00008568,History: Renamed on 2016-09-16
WBGene00008937,-8.17673387298405,WBGene00008937,WBGene00008937,History: N.A.
WBGene00012577,-8.17571335621271,WBGene00012577,WBGene00012577,History: N.A.
WBGene00020527,-8.17561704442426,WBGene00020527,WBGene00020527,History: N.A.
WBGene00043534,-8.17030381561339,WBGene00043534,WBGene00043534,History: Killed on 2004-10-04; Resurrected on 2007-01-29
WBGene00015534,-8.16291030937997,WBGene00015534,WBGene00015534,History: N.A.
WBGene00044154,-8.16035126200943,WBGene00044154,WBGene00044154,History: N.A.
WBGene00008782,-8.15963834977947,WBGene00008782,WBGene00008782,History: N.A.
WBGene00022543,-8.15771092927432,WBGene00022543,WBGene00022544,"History: Merged into ""WBGene00022544"" on 2017-11-14; Merged into ""WBGene00022544"" on 2017-11-14"
WBGene00021008,-8.15652622269553,WBGene00021008,WBGene00021008,History: N.A.
WBGene00004045,-8.13386354822464,WBGene00004045,WBGene00004045,History: N.A.
WBGene00022848,-8.12432094707198,WBGene00022848,WBGene00022848,History: N.A.
WBGene00019133,-8.12374643606614,WBGene00019133,WBGene00019133,History: N.A.
WBGene00000819,-8.12033435018501,WBGene00000819,WBGene00000819,History: N.A.
WBGene00007672,-8.1191214230466,WBGene00007672,WBGene00007672,History: N.A.
WBGene00002019,-8.10934269585724,WBGene00002019,WBGene00002019,History: N.A.
WBGene00013685,-8.10848112990626,WBGene00013685,WBGene00013685,History: N.A.
WBGene00000734,-8.10758150843641,WBGene00000734,WBGene00000734,History: N.A.
WBGene00015012,-8.10459964830375,WBGene00015012,WBGene00015012,History: N.A.
WBGene00220084,-8.10309480317393,WBGene00220084,WBGene00220084,History: N.A.
WBGene00189980,-8.09823941733046,WBGene00189980,WBGene00189980,History: N.A.
WBGene00013672,-8.09578427908269,WBGene00013672,WBGene00013672,History: N.A.
WBGene00014858,-8.09566826551222,WBGene00014858,WBGene00014858,History: N.A.
WBGene00044692,-8.09369315813337,WBGene00044692,WBGene00044692,History: N.A.
WBGene00219689,-8.09256061203445,WBGene00219689,WBGene00219689,History: N.A.
WBGene00015601,-8.08917382586488,WBGene00015601,WBGene00015601,History: N.A.
WBGene00018228,-8.08545390701279,WBGene00018228,WBGene00018228,History: N.A.
WBGene00011267,-8.08386232154302,WBGene00011267,WBGene00011267,History: N.A.
WBGene00201366,-8.08079320045567,WBGene00201366,WBGene00201366,History: N.A.
WBGene00019638,-8.07834315276137,WBGene00019638,WBGene00019638,History: N.A.
WBGene00019302,-8.07490429694137,WBGene00019302,WBGene00019302,History: N.A.
WBGene00017100,-8.07405586553979,WBGene00017100,WBGene00017100,History: N.A.
WBGene00219721,-8.07327737660175,WBGene00219721,WBGene00219721,History: N.A.
WBGene00000535,-8.06090943799865,WBGene00000535,WBGene00000535,History: Renamed on 2006-01-04
WBGene00021790,-8.05381271005226,WBGene00021790,WBGene00021790,History: N.A.
WBGene00022207,-8.04959982227324,WBGene00022207,WBGene00022207,History: N.A.
WBGene00009572,-8.04957290865498,WBGene00009572,WBGene00009572,History: N.A.
WBGene00017515,-8.047661449853,WBGene00017515,WBGene00017515,History: N.A.
WBGene00044641,-8.04213101062687,WBGene00044641,WBGene00044641,History: N.A.
WBGene00235353,-8.04201658144813,WBGene00235353,WBGene00235353,History: N.A.
WBGene00020666,-8.04074615694904,WBGene00020666,WBGene00020666,History: N.A.
WBGene00000647,-8.03875916758674,WBGene00000647,WBGene00000647,History: N.A.
WBGene00012671,-8.0318778953701,WBGene00012671,WBGene00012671,History: N.A.
WBGene00014663,-8.02331238866153,WBGene00014663,WBGene00014663,History: N.A.
WBGene00018241,-8.02206836937222,WBGene00018241,WBGene00018241,"History: Split into F40G9.15(WBGene00077531). History of WBGene00018241: Split into ""WBGene00077531"" on 2008-01-15"
WBGene00019536,-8.02121812254521,WBGene00019536,WBGene00019536,History: N.A.
WBGene00021333,-8.01708190591621,WBGene00021333,WBGene00021333,History: N.A.
WBGene00006962,-8.01567986768765,WBGene00006962,WBGene00006962,History: N.A.
WBGene00022274,-8.01442292974715,WBGene00022274,WBGene00022274,History: N.A.
WBGene00008996,-8.0143609220571,WBGene00008996,WBGene00008996,History: N.A.
WBGene00018768,-8.00863297921481,WBGene00018768,WBGene00018768,History: N.A.
WBGene00022446,-8.00732802506887,WBGene00022446,WBGene00022446,History: N.A.
WBGene00220218,-8.00402247531844,WBGene00220218,WBGene00220218,History: N.A.
WBGene00044256,-8.00367421306767,WBGene00044256,WBGene00044256,"History: Split into Y45F10C.21(WBGene00271792). History of WBGene00044256: Split into ""WBGene00271792"" on 2017-09-21"
WBGene00002065,-7.99973028995784,WBGene00002065,WBGene00002065,History: N.A.
WBGene00019996,-7.99741905524966,WBGene00019996,WBGene00019996,History: N.A.
WBGene00021274,-7.99536147436605,WBGene00021274,WBGene00021274,History: N.A.
WBGene00012238,-7.99284282347492,WBGene00012238,WBGene00012238,History: N.A.
WBGene00021941,-7.98961338291499,WBGene00021941,WBGene00021941,History: N.A.
WBGene00014206,-7.98837935798153,WBGene00014206,WBGene00014206,History: N.A.
WBGene00000857,-7.98425523596207,WBGene00000857,WBGene00000857,History: N.A.
WBGene00021483,-7.97799291546224,WBGene00021483,WBGene00021483,History: N.A.
WBGene00194675,-7.97442736200951,WBGene00194675,WBGene00194675,History: N.A.
WBGene00004321,-7.96536311907058,WBGene00004321,WBGene00004321,History: Renamed on 2015-09-03
WBGene00016273,-7.96334093371689,WBGene00016273,WBGene00016273,History: N.A.
WBGene00194678,-7.95562433454284,WBGene00194678,WBGene00194678,History: N.A.
WBGene00045043,-7.95548946757751,WBGene00045043,WBGene00045043,History: N.A.
WBGene00003614,-7.9519268746728,WBGene00003614,WBGene00003614,History: N.A.
WBGene00219758,-7.95152591706517,WBGene00219758,WBGene00219758,History: N.A.
WBGene00001705,-7.95104845446504,WBGene00001705,WBGene00001705,History: N.A.
WBGene00013485,-7.94594914343539,WBGene00013485,WBGene00013485,History: N.A.
WBGene00013162,-7.94424756115518,WBGene00013162,WBGene00013162,History: N.A.
WBGene00014182,-7.94395411389425,WBGene00014182,WBGene00014182,History: N.A.
WBGene00002990,-7.94043146689164,WBGene00002990,WBGene00002990,History: Renamed on 2011-11-08
WBGene00021001,-7.93506046543613,WBGene00021001,WBGene00021001,History: N.A.
WBGene00003552,-7.93106357516166,WBGene00003552,WBGene00003552,History: N.A.
WBGene00010453,-7.92940283344221,WBGene00010453,WBGene00010453,History: N.A.
WBGene00021430,-7.92870003737076,WBGene00021430,WBGene00021430,History: N.A.
WBGene00013221,-7.92829707653678,WBGene00013221,WBGene00013221,History: N.A.
WBGene00197009,-7.92138482876642,WBGene00197009,WBGene00197009,History: N.A.
WBGene00008226,-7.91830440559929,WBGene00008226,WBGene00008226,History: N.A.
WBGene00016487,-7.91501400186666,WBGene00016487,WBGene00016487,History: N.A.
WBGene00007988,-7.91370325401211,WBGene00007988,WBGene00007988,History: N.A.
WBGene00019198,-7.91367839490736,WBGene00019198,WBGene00019198,History: N.A.
WBGene00019739,-7.91169829466969,WBGene00019739,WBGene00019739,History: N.A.
WBGene00013511,-7.91149992644785,WBGene00013511,WBGene00013511,"History: Split into Y71A12B.18(WBGene00045077). History of WBGene00013511: Split into ""WBGene00045077"" on 2006-10-17"
WBGene00000553,-7.9110977512305,WBGene00000553,WBGene00000553,History: N.A.
WBGene00009148,-7.90710084215951,WBGene00009148,WBGene00009148,History: N.A.
WBGene00001859,-7.90520322477558,WBGene00001859,WBGene00001859,History: N.A.
WBGene00012970,-7.90339642152841,WBGene00012970,WBGene00012970,History: N.A.
WBGene00022382,-7.89483490959006,WBGene00022382,WBGene00022382,History: N.A.
WBGene00017890,-7.89430499970752,WBGene00017890,WBGene00017890,History: N.A.
WBGene00022315,-7.88836388234052,WBGene00022315,WBGene00022315,History: N.A.
WBGene00016880,-7.88649989606954,WBGene00016880,WBGene00016880,History: N.A.
WBGene00219207,-7.88559007392439,WBGene00219207,WBGene00219207,History: N.A.
WBGene00018608,-7.88469417188792,WBGene00018608,WBGene00018608,History: N.A.
WBGene00021893,-7.88086115726136,WBGene00021893,WBGene00021893,History: N.A.
WBGene00219241,-7.87579459264533,WBGene00219241,WBGene00219241,History: N.A.
WBGene00017944,-7.87367638401486,WBGene00017944,WBGene00017944,History: N.A.
WBGene00008090,-7.87333273612129,WBGene00008090,WBGene00008090,History: N.A.
WBGene00013802,-7.87269079099827,WBGene00013802,WBGene00013802,History: N.A.
WBGene00006570,-7.86589089862164,WBGene00006570,WBGene00006570,History: N.A.
WBGene00219493,-7.86458230405273,WBGene00219493,WBGene00219493,History: N.A.
WBGene00004120,-7.86427661797286,WBGene00004120,WBGene00004120,History: N.A.
WBGene00000728,-7.86339231791596,WBGene00000728,WBGene00000728,History: N.A.
WBGene00020352,-7.85641213624573,WBGene00020352,WBGene00020352,History: N.A.
WBGene00013184,-7.85534377133499,WBGene00013184,WBGene00013184,History: N.A.
WBGene00000768,-7.85405698725063,WBGene00000768,WBGene00000768,History: N.A.
WBGene00013615,-7.85384170294774,WBGene00013615,WBGene00013615,History: N.A.
WBGene00016165,-7.85279769037469,WBGene00016165,WBGene00016165,History: N.A.
WBGene00020753,-7.85132189514433,WBGene00020753,WBGene00020753,History: N.A.
WBGene00016670,-7.84911918322878,WBGene00016670,WBGene00016670,History: N.A.
WBGene00001042,-7.84683309141846,WBGene00001042,WBGene00001042,History: N.A.
WBGene00013226,-7.84373916234457,WBGene00013226,WBGene00013226,"History: Split into Y56A3A.41(WBGene00269438). History of WBGene00013226: Split into ""WBGene00269438"" on 2016-04-19"
WBGene00017182,-7.84282684824593,WBGene00017182,WBGene00017182,History: N.A.
WBGene00008932,-7.83921267033579,WBGene00008932,WBGene00008932,History: N.A.
WBGene00017930,-7.83856432884926,WBGene00017930,WBGene00017930,History: N.A.
WBGene00022100,-7.83662099909674,WBGene00022100,WBGene00022100,History: N.A.
WBGene00018456,-7.8356401481934,WBGene00018456,WBGene00018456,History: N.A.
WBGene00013403,-7.83273085411057,WBGene00013403,WBGene00013403,History: N.A.
WBGene00010243,-7.82594080455958,WBGene00010243,WBGene00010243,History: N.A.
WBGene00002100,-7.82104732581603,WBGene00002100,WBGene00002100,History: N.A.
WBGene00012103,-7.81152680144776,WBGene00012103,WBGene00012103,History: N.A.
WBGene00008517,-7.80553235883474,WBGene00008517,WBGene00008517,History: N.A.
WBGene00022685,-7.80181764461841,WBGene00022685,WBGene00022685,History: N.A.
WBGene00022290,-7.7932923522518,WBGene00022290,WBGene00022290,History: N.A.
WBGene00012967,-7.79016149258146,WBGene00012967,WBGene00012967,History: N.A.
WBGene00013812,-7.78995126900642,WBGene00013812,WBGene00013812,History: N.A.
WBGene00016758,-7.78879129047424,WBGene00016758,WBGene00016758,History: N.A.
WBGene00000518,-7.78058109837497,WBGene00000518,WBGene00000518,History: N.A.
WBGene00018634,-7.7762971059269,WBGene00018634,WBGene00018634,History: N.A.
WBGene00012290,-7.77258402228911,WBGene00012290,WBGene00012290,History: N.A.
WBGene00044637,-7.7690655921032,WBGene00044637,WBGene00044637,History: N.A.
WBGene00001459,-7.76695761494518,WBGene00001459,WBGene00001459,History: N.A.
WBGene00017571,-7.76692386333849,WBGene00017571,WBGene00017571,History: Renamed on 2016-08-08
WBGene00077585,-7.76428640989872,WBGene00077585,WBGene00077585,History: N.A.
WBGene00002222,-7.76288769624703,WBGene00002222,WBGene00002222,"History: Split into F20C5.11(WBGene00303015). History of WBGene00002222: Split into ""WBGene00303015"" on 2018-03-06"
WBGene00012499,-7.75973253744857,WBGene00012499,WBGene00012499,History: N.A.
WBGene00021079,-7.75843961693726,WBGene00021079,WBGene00021079,History: N.A.
WBGene00008620,-7.75406182035771,WBGene00008620,WBGene00008620,History: N.A.
WBGene00019872,-7.7539727876746,WBGene00019872,WBGene00019872,History: N.A.
WBGene00012961,-7.75220985059383,WBGene00012961,WBGene00012961,History: N.A.
WBGene00012624,-7.74868851010499,WBGene00012624,WBGene00012624,History: N.A.
WBGene00219589,-7.74838985395762,WBGene00219589,WBGene00219589,History: N.A.
WBGene00012618,-7.74649389106627,WBGene00012618,WBGene00012618,History: N.A.
WBGene00016882,-7.74476977206555,WBGene00016882,WBGene00016882,History: N.A.
WBGene00044468,-7.7440379827981,WBGene00044468,WBGene00044468,History: N.A.
WBGene00011531,-7.74235558623716,WBGene00011531,WBGene00011531,"History: Split into T06D10.8(WBGene00303078). History of WBGene00011531: Split into ""WBGene00303078"" on 2018-03-02"
WBGene00017291,-7.73379137015865,WBGene00017291,WBGene00017291,History: N.A.
WBGene00045077,-7.72557251635138,WBGene00045077,WBGene00045077,History: N.A.
WBGene00015247,-7.72421354484876,WBGene00015247,WBGene00015247,History: N.A.
WBGene00007213,-7.71991028898027,WBGene00007213,WBGene00007213,History: N.A.
WBGene00044220,-7.71562162650545,WBGene00044220,WBGene00044220,History: N.A.
WBGene00000267,-7.70965834341598,WBGene00000267,WBGene00000267,History: N.A.
WBGene00002088,-7.70938698320537,WBGene00002088,WBGene00002088,History: N.A.
WBGene00012096,-7.70893346202042,WBGene00012096,WBGene00012096,History: N.A.
WBGene00004249,-7.70880973265088,WBGene00004249,WBGene00004249,History: N.A.
WBGene00010610,-7.7068939335039,WBGene00010610,WBGene00010610,History: N.A.
WBGene00007769,-7.70683217625982,WBGene00007769,WBGene00007769,History: N.A.
WBGene00019044,-7.70518695851374,WBGene00019044,WBGene00019044,History: N.A.
WBGene00014105,-7.70371037056225,WBGene00014105,WBGene00014105,History: N.A.
WBGene00022497,-7.7025327005794,WBGene00022497,WBGene00022497,History: N.A.
WBGene00021096,-7.70118863107104,WBGene00021096,WBGene00021096,History: N.A.
WBGene00013620,-7.69447572206355,WBGene00013620,WBGene00013620,History: N.A.
WBGene00019517,-7.69050941976749,WBGene00019517,WBGene00019517,History: N.A.
WBGene00013499,-7.68647575694124,WBGene00013499,WBGene00013499,History: N.A.
WBGene00021461,-7.67966686009749,WBGene00021461,WBGene00021461,History: N.A.
WBGene00013180,-7.66571296322862,WBGene00013180,WBGene00013180,History: N.A.
WBGene00018304,-7.66560400276965,WBGene00018304,WBGene00018304,History: N.A.
WBGene00012498,-7.66339407427253,WBGene00012498,WBGene00012498,History: N.A.
WBGene00219661,-7.65660804511559,WBGene00219661,WBGene00219661,History: N.A.
WBGene00008929,-7.65357527474526,WBGene00008929,WBGene00008929,History: N.A.
WBGene00000089,-7.65326833644757,WBGene00000089,WBGene00000089,History: Renamed on 2006-08-30
WBGene00013352,-7.64364052051903,WBGene00013352,WBGene00013352,History: N.A.
WBGene00013554,-7.64283053633716,WBGene00013554,WBGene00013554,History: N.A.
