gene_id,gene_name,log2 fold change (MLE): group dpy f4 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f2_RNAseq_rep1.robustRPKM,mutant_f2_RNAseq_rep2.robustRPKM,mutant_f2_RNAseq_rep3.robustRPKM,mutant_f2_RNAseq_rep4.robustRPKM,wt_RNAseq_rep1.robustRPKM,wt_RNAseq_rep2.robustRPKM,wt_RNAseq_rep3.robustRPKM,wt_RNAseq_rep4.robustRPKM,Input,Suggested Match,History
WBGene00000771,cpb-2,2.50361311809124,4.93255614745537e-103,30.9524606686613,30.9848857711016,32.0382624088839,27.167256709977,5.37223550742942,6.26046922705181,4.44601042783288,5.23137182318053,WBGene00000771,WBGene00000771,History: N.A.
WBGene00043147,nspd-6,2.13129765430984,4.54497907153118e-101,193.446201421574,170.725734207381,185.855064115688,172.630932079451,38.5178296015442,44.9947344855796,41.6670772774602,39.6278619118931,WBGene00043147,WBGene00043147,History: Killed on 2004-10-04; Resurrected on 2006-10-03
WBGene00017279,F09C12.8,2.58098511722083,8.25675982548786e-101,68.2287081424217,67.6939899274405,71.8805112724522,58.890553562398,11.3744232645679,13.8167754475538,8.5654973674021,10.7002699417657,WBGene00017279,WBGene00017279,History: N.A.
WBGene00010906,M88.3,2.62880591311719,5.08262198769041e-100,40.9104851115694,45.9060848062055,48.1927481781196,41.5397113628495,7.63230887504049,8.41408552687136,5.94417766411651,6.45842238654152,WBGene00010906,WBGene00010906,History: N.A.
WBGene00013449,Y67A6A.1,2.46604014080853,2.2465943654794103e-98,95.9586035600382,102.7082777602,105.462066797504,94.3263873165733,18.6071714036933,20.3356970177755,16.1798534774112,16.8124301023866,WBGene00013449,WBGene00013449,History: N.A.
WBGene00020289,T06C10.3,2.62965248192047,5.1750400354013e-98,27.6859157746349,28.0595627363938,29.5986673958359,25.6188050395267,5.01216566060311,5.27043127959109,3.73536902544698,3.84800627535422,WBGene00020289,WBGene00020289,History: N.A.
WBGene00011808,T16G12.7,3.19831669201515,9.793889212957672e-98,42.2367148750304,41.8884488052085,43.5028025898081,34.1743835232601,5.5965343954095,5.00195706099469,4.08753197356722,2.86942068909215,WBGene00011808,WBGene00011808,History: N.A.
WBGene00012605,Y38F1A.1,2.01753193317364,5.29158592046748e-97,60.7818002711323,61.7643851144261,65.0805330145799,62.3102438419029,15.4295434680014,16.8274549918282,15.3254415270368,14.0551044921548,WBGene00012605,WBGene00012605,History: N.A.
WBGene00007081,AH6.3,2.4886394358467,6.41757840339653e-97,48.0125308066748,53.8893956473822,55.5480425361693,49.9365341278319,8.20465774011895,9.61765356236692,9.29192159725268,9.8290669880226,WBGene00007081,WBGene00007081,History: N.A.
WBGene00012720,Y39E4B.11,2.8473997307289,2.92522465694641e-95,39.1005058576098,38.406886739166,39.8850351646454,36.8412891642396,5.11688332179462,6.14236698100745,4.91925261031024,5.19271463518175,WBGene00012720,WBGene00012720,History: N.A.
WBGene00007611,C15H7.4,3.3673827682119,1.93891842322047e-94,28.5433007370806,26.3120242181909,30.9316387411013,27.074418962227,2.66925725848874,2.85286925971214,3.06249767293479,2.33796548524353,WBGene00007611,WBGene00007611,History: N.A.
WBGene00014174,ZK970.8,2.9806650864104,3.5538928824659297e-94,76.7464341085803,70.4342880924109,74.3069328138689,69.69807132556,7.58022840505893,11.7184648256079,9.78408347457088,7.63532970592085,WBGene00014174,WBGene00014174,History: N.A.
WBGene00021639,Y47G6A.13,2.40424987610287,1.32788472409245e-93,27.613529159812,27.8354843921338,30.685481810411,27.821383935857,5.54374913205802,5.30537462253891,4.75331219548182,5.93088232186065,WBGene00021639,WBGene00021639,History: N.A.
WBGene00011414,T04A8.13,3.32668670587459,2.10206993822798e-93,36.3973978687816,33.3421507069285,46.3499420461653,40.9842121905272,3.34677515590331,4.67563959275233,3.97422289758372,3.60561466118749,WBGene00011414,WBGene00011414,"History: Split into T04A8.18(WBGene00119203). History of WBGene00011414: Split into ""WBGene00119203"" on 2008-08-26"
WBGene00007597,C15A11.2,3.04536549900188,2.9511500233596e-92,44.513489502046,40.6494056554093,46.8365778702466,44.360739526833,4.08356520888202,5.73615290385618,4.31035120235448,7.24885617116302,WBGene00007597,WBGene00007597,History: N.A.
WBGene00009079,F23B12.1,2.94154603968224,2.9511500233596e-92,28.1010529589897,29.1626840781951,27.3039010330446,25.7380216825559,3.00108448623505,3.84902653321309,3.71866719262027,3.78519603972883,WBGene00009079,WBGene00009079,History: N.A.
WBGene00007209,BE10.1,2.56780577218162,3.1130388656242796e-92,38.819533198141,38.609536757892,43.4782402041732,39.071316911262,8.50409065516671,6.30669974579948,6.34200489420149,5.81701384746622,WBGene00007209,WBGene00007209,History: N.A.
WBGene00007987,C36H8.1,2.10512675935623,1.98219674523911e-90,57.8294947064127,57.1738482675085,60.3723186610407,55.6974348273644,14.2552835371634,15.6615440872033,10.8633659342748,12.8269518071443,WBGene00007987,WBGene00007987,History: N.A.
WBGene00010547,K03H1.12,2.66631454301486,5.71176244605046e-89,75.7359034628388,80.5502452468517,79.0779932873882,76.2878159300252,12.6824475732102,15.6653088814551,9.27003690139518,11.233193542381,WBGene00010547,WBGene00010547,History: N.A.
WBGene00013644,Y105C5A.25,3.35810652156858,9.2836933569359e-89,33.7695171353701,32.9402440594146,24.6525105855094,30.5878931786993,3.68975573962852,2.2959842024728,2.80358804142522,3.14643751945369,WBGene00013644,WBGene00013644,History: N.A.
WBGene00235383,ZK616.65,2.61164089825079,1.36433469993031e-88,18.4848753299811,19.0344333995044,17.8091431095032,19.0062315991871,2.76201537327606,3.11420623075325,3.0275384682816,3.26035210126214,WBGene00235383,WBGene00235383,History: N.A.
WBGene00016398,C34D4.2,2.50270413323338,1.88489641664025e-85,33.1993001480937,36.4891807231094,34.8939529660721,39.0810593573096,7.62935334749066,6.57814493627825,5.16372630476913,5.92996799350344,WBGene00016398,WBGene00016398,History: N.A.
WBGene00004906,snf-7,3.30077651954527,1.53041141962084e-83,10.7007250816853,11.5605836170493,11.9200148419285,11.8315251719646,1.55233400848281,1.27081183864045,0.886724088550969,0.93730295777803,WBGene00004906,WBGene00004906,History: N.A.
WBGene00016040,C24A11.1,2.12892580139575,4.4125796542504295e-83,64.3891689714344,61.1533215155659,61.1901262743485,58.7087400654608,15.2639369018317,11.8726551522607,14.6709756942381,14.4289385684029,WBGene00016040,WBGene00016040,History: N.A.
WBGene00009401,F35C11.2,2.75215014010525,7.177926102231079e-83,21.5253622621913,22.9329443944801,23.5243533391712,20.031320854348,3.51808634711795,3.17334842623343,2.79441553242566,3.58395539963444,WBGene00009401,WBGene00009401,History: N.A.
WBGene00015929,C17H12.3,1.96772308947148,1.39204558082874e-82,53.7693155051575,55.379724602746,54.3151942476869,50.0379465554955,16.0809131164464,13.5314167383105,12.6074904200899,12.332243085265,WBGene00015929,WBGene00015929,History: N.A.
WBGene00017179,wht-4,2.35742653122193,1.8783331873584e-82,17.9642414953265,18.6604816507236,20.1079979147195,18.2562159079325,3.90991099639193,3.89486417142802,3.21418850460148,3.59088143207018,WBGene00017179,WBGene00017179,History: N.A.
WBGene00004901,snf-2,2.50531642317256,4.56208870450179e-82,12.4565969150699,13.0957664500672,12.4601653411972,12.5601436728348,2.35159358475124,2.0438265251397,2.14805105373533,2.37660954285086,WBGene00004901,WBGene00004901,History: N.A.
WBGene00006509,tag-164,2.15272407227606,6.36553218058857e-82,47.416853544848,50.4375940389973,51.5876822393961,46.8270176551964,11.1294455184446,12.3859195495105,9.95986531326656,10.5713024697746,WBGene00006509,WBGene00006509,History: N.A.
WBGene00022707,ZK354.6,2.35881430752278,1.36415447359841e-81,33.3728156540942,31.9811254548972,33.4801591423615,28.9925833718622,6.22826693647372,6.92839677358662,5.97187046222284,5.74471519231267,WBGene00022707,WBGene00022707,History: N.A.
WBGene00012402,sfxn-1.3,3.44436305356972,2.05928438003605e-81,21.4931885351821,21.2630477146529,21.8213792328673,20.7274935150768,2.0383730766494,2.31810351078179,1.88706504008583,1.5514360561038,WBGene00012402,WBGene00012402,History: N.A.
WBGene00018119,F36H12.3,2.10409085000419,2.5342065965639598e-81,45.9303223961556,47.4230811700314,53.9581468764247,52.087461550357,9.89054407261751,12.5361258569762,12.2414600575527,11.677236711441,WBGene00018119,WBGene00018119,History: N.A.
WBGene00007415,C07E3.4,3.02594784845423,1.17230626379032e-80,15.9201322347584,15.7660817256434,16.5574500319563,15.6218869645599,2.22813893745194,1.99777644994601,2.10494479430177,1.49483953052608,WBGene00007415,WBGene00007415,"History: Split into emc-5(WBGene00195248). History of WBGene00007415: Split into ""WBGene00195248"" on 2010-08-24"
WBGene00010241,F58D2.2,1.8397190400614,1.89071998525277e-80,37.7920887061304,37.1527555077242,38.9237100102769,34.3156667215579,10.0211443452749,11.7892285020911,9.30551417418426,10.2297541192276,WBGene00010241,WBGene00010241,History: N.A.
WBGene00008811,F14F7.4,2.46029474342296,3.79116714298276e-80,36.2622260366241,36.3829843074059,37.6058669588475,37.5156317893001,7.50486823401182,7.79666133089032,5.35271332399906,6.09904039628746,WBGene00008811,WBGene00008811,History: N.A.
WBGene00019151,pck-3,2.13794007699906,6.49095596279351e-79,24.0483174659528,24.2761378446875,24.7510685951689,25.0292777599778,5.76669952325831,5.91817972349918,4.29638242820326,6.29133763792995,WBGene00019151,WBGene00019151,History: N.A.
WBGene00016461,C35E7.9,2.04342397163638,8.00281834006739e-79,47.9545446583576,46.6940747772545,53.6538555590618,55.2705652637554,11.0607452374665,13.0278726968937,11.9177875543361,13.358544787625,WBGene00016461,WBGene00016461,History: N.A.
WBGene00022634,ZC581.7,2.34185459888173,1.53146861722257e-78,31.8629431571286,29.870702768953,33.1289484133872,29.0047445446431,6.33430688544289,7.27997937600689,5.29205398983696,5.44725660018855,WBGene00022634,WBGene00022634,History: N.A.
WBGene00044205,T13F3.8,2.63596674776272,3.52614174488115e-78,47.1850080166715,43.7962868084708,56.8741723220836,55.0962603915038,9.52502119067718,8.72590736079614,6.69215507641577,7.63756369553579,WBGene00044205,WBGene00044205,History: N.A.
WBGene00022834,ZK973.8,2.41090354334408,3.4313000939032797e-77,24.6738001100636,25.0049586795428,26.3565466398039,24.1570344416245,5.67586777572907,4.59389521276909,3.98309742658135,4.57563154483612,WBGene00022834,WBGene00022834,History: N.A.
WBGene00015500,C06A5.2,3.10001807952296,4.2305817896428085e-77,34.4420546990919,36.2214181027661,32.8365445369716,37.6435771667328,4.58436607585365,5.54010210709569,3.0215551906763,3.17813276122409,WBGene00015500,WBGene00015500,History: N.A.
WBGene00194816,ZK616.61,2.34063310022492,5.88560157906076e-76,36.0823190508378,35.7185815648736,37.7678844551669,34.9034586442318,6.79302473900088,9.15515992642243,6.27249971006285,6.17875927702676,WBGene00194816,WBGene00194816,History: N.A.
WBGene00011322,irld-14,2.75934571870419,9.869635507948691e-76,31.1922895597959,38.5776409914972,34.500074646246,33.2803940895889,4.77821702359193,5.72421698170381,5.31347203304151,4.44272333014538,WBGene00011322,WBGene00011322,History: N.A.
WBGene00012627,Y38H6C.15,3.07335841764466,2.32219214862769e-75,36.1271905946371,46.3144238682911,48.6699932553693,44.7867817412027,5.23477656672231,6.9935808459311,4.16664481600186,4.35581491899482,WBGene00012627,WBGene00012627,History: N.A.
WBGene00013858,ssp-34,1.69962115414881,2.92020974240715e-75,257.568196753342,235.542624292982,267.264536015827,243.729274877543,66.5456589790269,80.5001777421819,75.5030195514577,86.6290718875113,WBGene00013858,WBGene00013858,History: N.A.
WBGene00022753,ZK484.7,2.1739305893777,4.32684945091714e-75,30.8621144718496,29.7602204981232,29.3578756196386,29.3325341993933,7.17839271776785,6.85960712343726,6.58164258157944,5.78879460943418,WBGene00022753,WBGene00022753,History: N.A.
WBGene00010876,M05D6.3,2.87953684949082,6.758253561285302e-75,17.7780202953527,20.1413992307737,22.7205008771845,19.6094557092673,2.5333228610657,2.52707863437464,3.19719085762405,2.66268291374957,WBGene00010876,WBGene00010876,History: N.A.
WBGene00045306,ZC250.5,2.94525173201281,8.82449619750936e-75,35.2894464238888,34.2827430252329,35.5470028083577,31.1838110057862,5.02065274485876,3.8165554873706,4.41214891679038,4.49108450459664,WBGene00045306,WBGene00045306,History: N.A.
WBGene00020053,R13A5.11,2.71605211799033,9.60878985163389e-75,25.1425662209413,22.9882037959968,27.1483294195518,22.404679568928,4.57906056895558,4.24150436660131,2.52175540599818,3.47597100037601,WBGene00020053,WBGene00020053,History: N.A.
WBGene00019642,K11C4.1,2.14851848664142,1.88303521024162e-74,39.812440419042,38.1457957066309,38.5960156906885,36.6076650756873,9.4686127700516,9.481136642941,7.50342739704767,8.02340831314157,WBGene00019642,WBGene00019642,History: N.A.
WBGene00019086,F59A6.4,2.25516822026284,5.18589225841816e-74,18.9157195346073,18.974134751425,19.6636097281845,16.7490782862257,3.98072490221936,4.76027045393986,3.57703809828335,3.19388870953718,WBGene00019086,WBGene00019086,History: N.A.
WBGene00007335,C05C12.1,2.3590825037551,7.13582137706707e-74,26.0196140998068,25.7081416951505,30.6726761841991,26.648858989379,5.21988086104464,5.97744035368258,5.14499609053044,4.86296820930654,WBGene00007335,WBGene00007335,History: N.A.
WBGene00013279,Y57A10B.7,2.66862079770223,9.11645567248932e-74,27.9532746344964,28.4757127111081,29.2276233003547,26.8974619755458,4.46005076716342,4.47132845582169,4.43161427965857,4.33400014750103,WBGene00013279,WBGene00013279,History: N.A.
WBGene00018745,F53C3.1,2.5943769769591,1.23792093634455e-72,28.6562380225651,31.8840065685142,29.1937948517993,24.8031040700211,4.74761673790533,5.43663670271869,4.03722181266504,4.69651401590738,WBGene00018745,WBGene00018745,History: N.A.
WBGene00012169,W01B6.2,1.91181293615283,1.24556634253133e-71,57.8718537792785,54.7989975636302,60.1685662449587,51.501960180011,13.4192651570088,17.8863996242717,13.9190138642797,14.2950996529389,WBGene00012169,WBGene00012169,History: N.A.
WBGene00017384,F11G11.4,2.26411063305168,3.0612430617288e-71,68.3643483312719,66.6682900084081,83.0071537930185,68.5172795666886,13.4399444418644,17.808982728391,13.1344883749091,15.1352502465765,WBGene00017384,WBGene00017384,History: N.A.
WBGene00050940,C25D7.16,3.1812366314231,3.16362212735473e-71,58.4824654676882,50.0863564991003,61.3109080380397,57.2668975291875,4.61545537315328,8.78172059923903,5.49908341271502,5.97062913214503,WBGene00050940,WBGene00050940,History: N.A.
WBGene00011191,R10D12.10,2.40492190941533,4.22681948029065e-71,17.9882951896364,18.663844847049,20.4059384177624,17.7011645209927,3.33342251371116,3.99999650203434,3.39357850244125,3.3555973090651,WBGene00011191,WBGene00011191,History: N.A.
WBGene00017354,F10E9.2,2.46971980575812,3.07179739885058e-70,31.1556730774213,35.8221469449844,33.870658236103,30.5229221904782,5.67746781964271,6.59847311770155,5.16249607723293,6.23457462731607,WBGene00017354,WBGene00017354,History: N.A.
WBGene00021018,W04B5.1,2.09260137967865,6.89677880768829e-70,51.2111938128196,50.9094985353406,55.3825920158857,57.4969529611591,14.2459662145285,12.6779031617094,10.8225336174089,12.6204485552114,WBGene00021018,WBGene00021018,History: N.A.
WBGene00012219,W03C9.1,2.63923189060076,1.0867960592256399e-69,31.9842136019415,30.7349620766884,28.2463842074088,28.1292664542619,5.34061546720061,5.28711881020695,3.91363338982835,4.52687531971592,WBGene00012219,WBGene00012219,History: N.A.
WBGene00015931,C17H12.5,2.20176006882829,1.78745595280164e-69,33.4767316256544,35.0746888432088,36.6238457331153,31.2223104466908,8.43405984274576,8.79700911003158,6.40053483009184,5.92762168431381,WBGene00015931,WBGene00015931,History: N.A.
WBGene00022108,Y71F9AL.2,2.16220733769812,1.3215529299843e-68,26.0666380069017,26.6198066053061,27.1427377892026,25.5232803758495,6.22247427749263,7.04938899665477,5.68954645799916,4.4932774169524,WBGene00022108,WBGene00022108,History: N.A.
WBGene00002206,kin-24,2.38887980948124,1.5408552665119002e-68,14.6690069619865,15.6695842456801,16.5891424041683,16.3300995727752,2.98490875973609,3.08606279776492,2.72993655801294,3.27178524714617,WBGene00002206,WBGene00002206,History: N.A.
WBGene00022730,ZK402.3,3.98078451347455,5.283103257713151e-67,43.0920208992934,40.1934796179519,44.150064204529,46.6737458204049,2.02665828885256,2.86933603754598,2.66344494585541,3.48569399618126,WBGene00022730,WBGene00022730,History: N.A.
WBGene00009458,F36A2.11,2.45117774017703,8.04025987266048e-67,32.969281902264,37.3307384830382,39.4783334436884,31.1803932005325,7.66666576706812,6.32883302616444,6.08963163140151,5.66727153189747,WBGene00009458,WBGene00009458,History: N.A.
WBGene00002204,kin-21,2.58939421120736,4.87743079236314e-66,15.0129188169688,14.4775337368976,16.2211268281822,14.4662336611899,2.41410766760379,3.1125842483414,2.26196978857573,2.16147201233789,WBGene00002204,WBGene00002204,History: N.A.
WBGene00005012,F26F4.2,1.76085053985022,5.39249821712125e-66,95.7202221869838,90.4346860447178,101.814409438504,82.2484748847175,28.4834662548494,27.5909952267291,25.6750004906299,27.48400002109,WBGene00005012,WBGene00005012,History: N.A.
WBGene00010679,K08F4.5,2.09815092825263,1.18037429170591e-65,68.3732798588993,63.6401741222233,69.5551393024588,62.9835306052304,11.572294169805,18.3868408581341,14.470016885874,17.2945709550307,WBGene00010679,WBGene00010679,History: N.A.
WBGene00013053,Y50E8A.10,2.85157165442826,3.90863773453648e-65,33.152867560474,29.186649814882,36.4310215248583,28.7784033724371,3.77553684021204,5.23491534089836,4.0039480065167,4.6118412872552,WBGene00013053,WBGene00013053,History: N.A.
WBGene00016054,C24D10.2,2.04744253621917,8.439568559732721e-65,97.5607957917447,95.9630990652951,115.154593711057,99.3776351073453,20.8110582497099,29.9277542809888,21.1144740057365,26.7063122095479,WBGene00016054,WBGene00016054,History: N.A.
WBGene00007049,tag-191,2.83378218727243,9.99114707160149e-65,18.6247754913417,19.570865464695,22.3024557490962,19.6967915088632,2.38292963069696,3.0818974629414,2.75006995644519,3.02026511484678,WBGene00007049,WBGene00007049,History: N.A.
WBGene00012345,W08E3.4,2.73096218333644,1.56099556005331e-64,32.6836598829501,30.1724816171464,31.5437226818479,25.2737706282199,5.05574970982574,5.1107212408156,4.50044460897227,3.29829109316076,WBGene00012345,WBGene00012345,History: N.A.
WBGene00003562,ncr-2,2.55354108779562,3.42870797637234e-64,6.63649125233329,7.53704214449265,6.42829766651637,6.31873806322904,1.35110552590171,1.27166383614044,0.840904992690161,1.10884329558886,WBGene00003562,WBGene00003562,History: N.A.
WBGene00018178,F38E1.3,2.62626602099866,4.73032863890632e-63,21.3624847613322,22.4932240405712,24.1714627430297,21.0550514350339,4.66722435664259,3.5840104609312,2.90577154555224,3.24631896163636,WBGene00018178,WBGene00018178,History: N.A.
WBGene00020985,W03D8.2,2.43051477947729,5.05653953440395e-63,18.2260543581292,20.7930934060895,21.5211443737681,20.66020980425,3.57423094799192,3.74213288365707,3.16346960243124,4.59157513960424,WBGene00020985,WBGene00020985,History: N.A.
WBGene00009492,F36H1.3,2.20002587244167,6.15926325879428e-63,18.695515791754,19.4148563551136,20.6433222597592,19.0018447251196,3.2003661419699,4.9524786031077,4.24247602943011,4.50020244438813,WBGene00009492,WBGene00009492,History: N.A.
WBGene00010728,K09G1.2,2.68513453235759,7.10003986425985e-63,38.9149305765201,37.5728058553162,43.8181088345701,39.6694783329334,6.28041359842222,7.22249161616291,4.82932325347409,6.46066359731764,WBGene00010728,WBGene00010728,History: N.A.
WBGene00020435,T11F8.4,2.54312529488145,1.10946730259322e-62,16.1542211811833,16.5356502433019,18.149512535029,17.0486502230839,3.00191961211077,3.94575221915719,2.29112079932259,2.33211011551304,WBGene00020435,WBGene00020435,History: N.A.
WBGene00014179,ZK1010.5,1.97365099827614,3.76928057752528e-62,32.7033769923546,33.3742638726456,34.334208547075,30.4072312549493,7.96199198292782,10.7884793890098,6.75223553315613,7.73216601808506,WBGene00014179,WBGene00014179,History: N.A.
WBGene00017114,E03H12.7,1.99821413570437,4.34456871486502e-62,62.1668230390708,63.4410466758859,64.2310973204775,57.1890609945676,12.399827345453,14.7065317571981,17.2624489467125,17.5712829367438,WBGene00017114,WBGene00017114,History: N.A.
WBGene00020531,T15B12.2,2.28174439772328,1.0600400347840101e-61,22.5361991893666,24.7081557317341,25.5829575322915,22.2022570077488,5.5952388293606,5.68407664197772,4.34749100176073,3.84299748098344,WBGene00020531,WBGene00020531,History: N.A.
WBGene00007457,C08F11.10,1.80010979258457,1.4549199993097e-61,40.8552492789506,41.7978017161987,45.8848993845208,41.8152556412717,13.0257484920088,12.4301423643143,11.2886072564735,12.1425131981745,WBGene00007457,WBGene00007457,History: N.A.
WBGene00012401,irld-57,3.58738830156345,2.1916828272480502e-60,11.7298886214688,13.7975122998667,15.3900902455306,14.8321357277748,0.874816527562256,1.70970171005702,1.02377020529283,0.980786799884734,WBGene00012401,WBGene00012401,History: N.A.
WBGene00014201,ZK1053.6,3.11542879274935,3.86856135689184e-60,10.7565732479824,11.3184838604153,11.3724845544492,11.8886781931913,1.45919396797384,1.47045032700591,1.30584900773939,0.971346726935844,WBGene00014201,WBGene00014201,"History: Split into ZK1053.7(WBGene00044786). History of WBGene00014201: Split into ""WBGene00044786"" on 2006-03-16"
WBGene00009502,F37A8.2,2.27219130928218,6.48257225495207e-60,18.636416954298,19.2583482095831,17.1529595461425,19.5998861198944,3.7486961600555,3.94676084702508,3.75531731520148,3.9989250140239,WBGene00009502,WBGene00009502,History: N.A.
WBGene00019020,F57H12.5,2.36691973270545,8.35563318451102e-60,15.7903496912385,16.6696251329924,21.7794150420348,17.2087314458359,3.51755859018614,3.72935052894733,3.79543996540639,2.78326812046109,WBGene00019020,WBGene00019020,History: N.A.
WBGene00010712,K09B11.5,2.29033089106073,9.35687881465434e-59,16.255709669023,15.1972554559829,15.5151612608607,14.6837633920911,2.5858126477181,4.08174969328498,2.83439670122111,3.05235799229395,WBGene00010712,WBGene00010712,History: N.A.
WBGene00020223,T05A7.6,1.71871354384324,1.0691513101667e-58,34.9246619328228,35.0441322375598,40.3457730451777,35.9176700845638,11.4056862961912,13.1940505985633,9.21983792297785,10.5418138627175,WBGene00020223,WBGene00020223,History: N.A.
WBGene00013854,cyc-2.2,1.43928039598955,1.36870048660893e-58,149.811841918273,155.776529172642,159.26197249488,140.185324848864,56.9997643739783,54.0279097422628,52.8931629336749,59.2713216600655,WBGene00013854,WBGene00013854,History: N.A.
WBGene00019459,K06H7.8,2.51850560072498,1.36870048660893e-58,24.2159601080213,27.3999496168423,26.8399261841547,22.476259723695,3.69750507721879,6.04874671742457,4.02254219230548,3.74751535517044,WBGene00019459,WBGene00019459,History: N.A.
