# Table S10. Small RNAs significantly downregulated 1.3 fold or greater in mut-16(pk710) gonads.
# * mean reads across all libraries
class,gene_id,public_name,baseMean*,fold_change,pvalue_adj,Input,Suggested Match,History
mut,W02B12.13,W02B12.13,540.7598890843,-863.304,1.14717549125742e-48,W02B12.13,WBGene00043534,Public name for WBGene00043534. History: Killed on 2004-10-04; Resurrected on 2007-01-29
mut,Y48C3A.1,Y48C3A.1,225.142784265047,-860.704,1.83374057300866e-20,Y48C3A.1,WBGene00012985,Public name for WBGene00012985. History: N.A.
mut,F15D4.8,flp-16,539.840020826385,-853.228,8.54974121057396e-40,F15D4.8,WBGene00001459,Sequence name for WBGene00001459(flp-16). History: N.A.
mut,F49E7.2,pigx-1,126.562612525104,-844.11,2.08570566607093e-15,F49E7.2,WBGene00018634,Sequence name for WBGene00018634(pigx-1). History: N.A.
mut,F43C11.6,F43C11.6,76.1244361078533,-837.872,2.45569904525091e-15,F43C11.6,WBGene00018383,Public name for WBGene00018383. History: N.A.
mut,C04E7.3,C04E7.3,57.3444047672483,-835.213,3.3253765410628803e-15,C04E7.3,WBGene00015430,Public name for WBGene00015430. History: N.A.
mut,R01E6.1,odr-1,108.390590225465,-833.792,2.7462768996142402e-15,R01E6.1,WBGene00003848,Sequence name for WBGene00003848(odr-1). History: N.A.
mut,F39F10.2,F39F10.2,1939.54444458148,-829.552,3.40531585179581e-99,F39F10.2,WBGene00018202,Public name for WBGene00018202. History: N.A.
mut,W03F9.3,W03F9.3,69.7145399457729,-795.001,4.92599961926008e-15,W03F9.3,WBGene00021001,Public name for WBGene00021001. History: N.A.
mut,C13B9.4,pdfr-1,396.587861967214,-791.741,4.74954106482901e-29,C13B9.4,WBGene00015735,Sequence name for WBGene00015735(pdfr-1). History: Renamed on 2012-08-29
mut,F36A4.8,ttr-20,135.20535523747,-778.156,2.7738972369164903e-15,F36A4.8,WBGene00018085,Sequence name for WBGene00018085(ttr-20). History: N.A.
mut,F40A3.5,nipi-4,125.924392424866,-777.109,3.5145619970385303e-15,F40A3.5,WBGene00077712,"Sequence name for WBGene00077712(nipi-4). History: N.A.. Public name for Dead gene WBGene00018220. History of WBGene00018220: Merged into ""WBGene00077712"" on 2012-04-12"
mut,K05F6.9,fbxb-46,125.001966600863,-755.812,4.81189029317536e-15,K05F6.9,WBGene00019420,Sequence name for WBGene00019420(fbxb-46). History: N.A.
mut,F20D12.5,exc-9,41.6128649635002,-749.749,7.303649541277731e-15,F20D12.5,WBGene00017644,Sequence name for WBGene00017644(exc-9). History: Renamed on 2005-07-22
mut,B0250.2,calf-1,531.954168543546,-743.782,7.25684199540332e-48,B0250.2,WBGene00007119,Sequence name for WBGene00007119(calf-1). History: N.A.
mut,F13H10.9,F13H10.9,58.2006620379694,-732.016,7.024670087089381e-15,F13H10.9,WBGene00045056,Public name for WBGene00045056. History: N.A.
mut,K05C4.9,K05C4.9,871.325740200027,-731.101,1.9031150425035797e-55,K05C4.9,WBGene00010585,Public name for WBGene00010585. History: N.A.
mut,Y46G5A.7,Y46G5A.7,46.4742957830554,-716.117,1.27472454191054e-14,Y46G5A.7,WBGene00012899,Public name for WBGene00012899. History: N.A.
mut,Y82E9BR.17,Y82E9BR.17,59.1769417993815,-706.739,2.29080332854065e-14,Y82E9BR.17,WBGene00022349,Public name for WBGene00022349. History: N.A.
mut,Y40A1A.1,Y40A1A.1,624.178017534405,-706.674,1.98569290739011e-55,Y40A1A.1,WBGene00021483,Public name for WBGene00021483. History: N.A.
mut,T22B11.3,T22B11.3,46.4851046739117,-705.716,1.0315287922299801e-14,T22B11.3,WBGene00020678,"Public name for Dead gene WBGene00020677. History of WBGene00020677: Merged into ""WBGene00020678"" on 2016-10-20"
mut,F21D9.6,F21D9.6,106.895367746032,-667.985,2.2844986426659402e-14,F21D9.6,WBGene00009020,Public name for WBGene00009020. History: N.A.
mut,C52B11.2,inso-1,297.511634855647,-655.123,5.38632401818383e-28,C52B11.2,WBGene00016871,Sequence name for WBGene00016871(inso-1). History: Renamed on 2013-04-16
mut,F53F4.4,F53F4.4,348.106951637903,-652.201,2.16122858343003e-27,F53F4.4,WBGene00009988,Public name for WBGene00009988. History: N.A.
mut,R02C2.1,R02C2.1,161.401364867908,-651.895,8.072295934605001e-19,R02C2.1,WBGene00019814,Public name for WBGene00019814. History: N.A.
mut,C15C6.1,C15C6.1,186.203254123049,-650.906,5.643032916795351e-19,C15C6.1,WBGene00007600,Public name for WBGene00007600. History: N.A.
mut,C01A2.6,C01A2.6,394.31951532678,-649.646,2.5673604223328998e-27,C01A2.6,WBGene00007218,Public name for WBGene00007218. History: N.A.
mut,Y51A2A.6,Y51A2A.6,277.587552060224,-642.517,1.1886642689296099e-18,Y51A2A.6,WBGene00013062,Public name for WBGene00013062. History: N.A.
mut,C17C3.13,C17C3.13,73.0111760692229,-639.072,3.24365019611037e-14,C17C3.13,WBGene00015895,Public name for WBGene00015895. History: N.A.
mut,C17C3.2,C17C3.2,73.0111760692229,-639.072,3.24365019611037e-14,C17C3.2,WBGene00015888,Public name for WBGene00015888. History: N.A.
mut,F02E11.4,F02E11.4,193.139203803789,-626.107,2.48304451908248e-18,F02E11.4,WBGene00017182,Public name for WBGene00017182. History: N.A.
mut,T16G12.1,T16G12.1,129.522366884352,-622.681,3.65716153657691e-14,T16G12.1,WBGene00011803,Public name for WBGene00011803. History: N.A.
mut,R11G11.2,nhr-58,41.0330520547386,-618.59,5.42589935927746e-14,R11G11.2,WBGene00003648,Sequence name for WBGene00003648(nhr-58). History: N.A.
mut,F37H8.7,F37H8.7,380.870667440794,-599.639,8.31330840559165e-35,F37H8.7,WBGene00219589,"Public name for Dead gene WBGene00194956. History of WBGene00194956: Merged into ""WBGene00219589"" on 2017-09-21"
mut,T13C5.6,T13C5.6,350.30114474885,-593.687,1.2411165982104001e-26,T13C5.6,WBGene00020486,Public name for WBGene00020486. History: N.A.
mut,F36D1.9,F36D1.9,256.216742312196,-580.804,7.18093945916884e-27,F36D1.9,WBGene00009468,Public name for WBGene00009468. History: N.A.
mut,F46F2.4,F46F2.4,1517.74410335559,-579.828,4.39187603892761e-126,F46F2.4,WBGene00009788,Public name for WBGene00009788. History: N.A.
mut,F44F1.6,F44F1.6,55.6277733800546,-575.483,7.14993730259353e-14,F44F1.6,WBGene00009698,Public name for WBGene00009698. History: N.A.
mut,Y51A2A.8,fbxa-109,125.573698358613,-574.957,6.9642555146064e-14,Y51A2A.8,WBGene00014906,Sequence name for WBGene00014906(fbxa-109). History: N.A.
mut,C36E8.3,pxd-1,1596.29412918931,-574.267,6.31245469681484e-113,C36E8.3,WBGene00007982,Sequence name for WBGene00007982(pxd-1). History: N.A.
mut,C44C10.5,C44C10.5,1201.60896476194,-569.395,3.87687048077608e-105,C44C10.5,WBGene00008086,Public name for WBGene00008086. History: N.A.
mut,T12B5.3,fbxa-10,424.24370643163,-563.507,1.44054286166487e-42,T12B5.3,WBGene00020450,Sequence name for WBGene00020450(fbxa-10). History: N.A.
mut,Y44A6D.3,Y44A6D.3,205.473613747933,-560.507,1.03652687430227e-17,Y44A6D.3,WBGene00012854,Public name for WBGene00012854. History: N.A.
mut,F31D5.6,F31D5.6,150.081381776315,-558.126,9.165928635465331e-14,F31D5.6,WBGene00017949,"Public name for WBGene00017949. History: Split into F31D5.7(WBGene00206414). History of WBGene00017949: Split into ""WBGene00206414"" on 2011-02-28"
mut,Y44A6B.2,srxa-15,35.0627590711445,-557.398,3.0055552495805e-13,Y44A6B.2,WBGene00012847,Sequence name for WBGene00012847(srxa-15). History: N.A.
mut,Y73C8B.4,lag-2,35.4431820428523,-555.911,3.74697149809547e-13,Y73C8B.4,WBGene00002246,Sequence name for WBGene00002246(lag-2). History: N.A.
mut,F02C12.3,F02C12.3,1609.02305605823,-552.874,1.58189094538752e-128,F02C12.3,WBGene00008517,Public name for WBGene00008517. History: N.A.
mut,K02E7.12,K02E7.12,114.856911466602,-544.742,2.38659479051453e-13,K02E7.12,WBGene00019316,Public name for WBGene00019316. History: N.A.
mut,Y48E1B.11,fbxc-23,112.718676030731,-543.074,1.15123973996701e-13,Y48E1B.11,WBGene00013009,Sequence name for WBGene00013009(fbxc-23). History: N.A.
mut,T01C8.5,got-1.2,7554.47049899736,-539.529,3.6609021799027996e-135,T01C8.5,WBGene00020146,Sequence name for WBGene00020146(got-1.2). History: N.A.
mut,F22G12.1,pals-14,46.5252709707642,-534.834,3.24829388821029e-13,F22G12.1,WBGene00009061,"Sequence name for WBGene00009061(pals-14). History: Split into pals-15(WBGene00044707). History of WBGene00009061: Split into ""WBGene00044707"" on 2006-01-13"
mut,C50B8.4,C50B8.4,46.3124240747121,-533.103,2.0010325824408998e-13,C50B8.4,WBGene00008226,Public name for WBGene00008226. History: N.A.
mut,cTel7X.1,cTel7X.1,77.4878785135532,-528.692,1.59982241794984e-13,cTel7X.1,WBGene00008351,Public name for WBGene00008351. History: N.A.
mut,F07E5.12,F07E5.12,147.325855575604,-519.967,2.0931290106822802e-17,F07E5.12,WBGene00219315,Public name for WBGene00219315. History: N.A.
mut,Y73B3A.7,Y73B3A.7,251.887938254319,-519.435,4.6227763411177505e-24,Y73B3A.7,WBGene00022209,Public name for WBGene00022209. History: N.A.
mut,Y105E8A.7,eat-18,490.349394474949,-517.301,2.49880310752334e-58,Y105E8A.7,"WBGene00001147, WBGene00002977",Sequence name for WBGene00001147(eat-18). History: N.A.. Sequence name for WBGene00002977(lev-10). History: N.A.
mut,Y81B9A.1,Y81B9A.1,796.912431121345,-514.848,1.22292665845492e-71,Y81B9A.1,WBGene00022315,Public name for WBGene00022315. History: N.A.
mut,F12E12.8,fbxb-91,36.70479904569,-513.814,3.0055552495805e-13,F12E12.8,WBGene00044692,Sequence name for WBGene00044692(fbxb-91). History: N.A.
mut,M05D6.7,gbh-2,82.4484974473682,-508.663,3.10754364783836e-13,M05D6.7,WBGene00001523,Sequence name for WBGene00001523(gbh-2). History: N.A.
mut,W04A8.3,W04A8.3,49.8107333842705,-507.033,3.4080649213597997e-13,W04A8.3,WBGene00012238,Public name for WBGene00012238. History: N.A.
mut,F41G3.12,agr-1,134.260140999184,-506.375,1.87933195171398e-13,F41G3.12,WBGene00018304,Sequence name for WBGene00018304(agr-1). History: N.A.
mut,Y41D4A.3,Y41D4A.3,80.36684899273,-505.472,2.11502260050859e-13,Y41D4A.3,WBGene00021505,Public name for WBGene00021505. History: N.A.
mut,C09F5.1,C09F5.1,97.7811006708333,-503.776,2.58778069946333e-13,C09F5.1,WBGene00015647,Public name for WBGene00015647. History: N.A.
mut,F18E9.5,jmjd-3.1,1043.79670890202,-501.52,8.436565618836349e-94,F18E9.5,WBGene00017571,Sequence name for WBGene00017571(jmjd-3.1). History: Renamed on 2016-08-08
mut,R04E5.9,R04E5.9,1782.15214802013,-501.035,1.6259349244018502e-144,R04E5.9,WBGene00019872,Public name for WBGene00019872. History: N.A.
mut,T04D1.2,T04D1.2,556.050104393228,-497.347,1.06212483574705e-39,T04D1.2,WBGene00020212,Public name for WBGene00020212. History: N.A.
mut,F21A3.6,glb-14,1111.81419396212,-496.64,2.724298688689e-126,F21A3.6,WBGene00008996,Sequence name for WBGene00008996(glb-14). History: N.A.
mut,Y22D7AR.11,fbxa-13,61.131361183794,-495.651,2.68336384295743e-13,Y22D7AR.11,WBGene00021264,Sequence name for WBGene00021264(fbxa-13). History: N.A.
mut,W05H12.4,W05H12.4,95.8282279934246,-494.274,3.78727950497811e-13,W05H12.4,WBGene00219206,Public name for WBGene00219206. History: N.A.
mut,ZC513.7,ZC513.7,150.434361700028,-490.138,3.0654781738411e-17,ZC513.7,WBGene00023209,Public name for WBGene00023209. History: N.A.
mut,Y75B8A.33,Y75B8A.33,240.583345031697,-484.285,6.69212038281527e-33,Y75B8A.33,WBGene00013563,Public name for WBGene00013563. History: N.A.
mut,T12B5.10,fbxa-60,79.4853781732854,-481.958,4.70592774705685e-13,T12B5.10,WBGene00020456,Sequence name for WBGene00020456(fbxa-60). History: N.A.
mut,F35F11.2,F35F11.2,119.228626321589,-479.177,9.62380151222487e-13,F35F11.2,WBGene00018065,Public name for WBGene00018065. History: N.A.
mut,ZK892.6,ZK892.6,1454.57992233907,-478.444,3.72030236702758e-166,ZK892.6,WBGene00014130,Public name for WBGene00014130. History: N.A.
mut,C33E10.2,fbxa-120,964.419348143961,-477.436,5.19892792373809e-82,C33E10.2,WBGene00016346,Sequence name for WBGene00016346(fbxa-120). History: N.A.
mut,C32B5.15,C32B5.15,31.8289253478292,-476.799,1.19855746999048e-12,C32B5.15,WBGene00016308,Public name for WBGene00016308. History: N.A.
mut,C24A1.3,C24A1.3,64.4475804620564,-474.983,8.50454615140838e-13,C24A1.3,WBGene00016030,Sequence name for WBGene00016030(sel-15). History: N.A.
mut,Y54H5A.5,Y54H5A.5,1393.96987871518,-474.687,1.4538142784585e-114,Y54H5A.5,WBGene00050920,Public name for WBGene00050920. History: N.A.
mut,F56H9.8,F56H9.8,50.8429880780569,-472.19,5.61440778483934e-13,F56H9.8,WBGene00189948,Public name for WBGene00189948. History: N.A.
mut,F38E11.4,cutl-17,28.0277780251128,-471.147,7.92330579124282e-13,F38E11.4,WBGene00009541,Sequence name for WBGene00009541(cutl-17). History: N.A.
mut,F38E11.3,cpin-1,27.2589024476149,-470.81,1.5796293192078398e-12,F38E11.3,WBGene00000775,Sequence name for WBGene00000775(cpin-1). History: Renamed on 2006-01-04
mut,B0416.6,gly-13,608.908973899888,-468.938,2.78352962665731e-47,B0416.6,WBGene00001638,Sequence name for WBGene00001638(gly-13). History: N.A.
mut,K08E5.1,K08E5.1,1087.65983425128,-464.766,1.63514406762256e-101,K08E5.1,WBGene00014801,Public name for WBGene00014801. History: N.A.
mut,B0205.5,B0205.5,137.276311701569,-462.462,6.45340766574677e-17,B0205.5,WBGene00015020,Public name for WBGene00015020. History: N.A.
mut,Y67D8B.4,nlp-81,160.855378674339,-461.201,5.4763316656598505e-17,Y67D8B.4,WBGene00022063,Sequence name for WBGene00022063(nlp-81). History: N.A.
mut,F29C4.5,duo-2,844.915135619764,-461.025,2.04769400634912e-64,F29C4.5,WBGene00001111,Sequence name for WBGene00001111(duo-2). History: N.A.
mut,Y116A8C.48,Y116A8C.48,40.0518804924644,-459.403,6.14520204987524e-13,Y116A8C.48,WBGene00045043,Public name for WBGene00045043. History: N.A.
mut,W08F4.6,mlt-8,166.050834207483,-456.999,1.50423434619377e-24,W08F4.6,WBGene00021095,Sequence name for WBGene00021095(mlt-8). History: Renamed on 2005-03-17
mut,T16G12.10,T16G12.10,230.83110182293,-451.072,2.1250501256218402e-23,T16G12.10,WBGene00044222,Public name for WBGene00044222. History: N.A.
mut,Y110A2AL.6,Y110A2AL.6,30.4879956781807,-448.579,1.31323991324851e-12,Y110A2AL.6,WBGene00022443,Public name for WBGene00022443. History: N.A.
mut,F36A2.3,F36A2.3,247.456338128905,-447.848,1.66725448720739e-24,F36A2.3,WBGene00009453,Public name for WBGene00009453. History: N.A.
mut,Y2C2A.1,Y2C2A.1,462.214445842897,-445.806,7.135126300799861e-45,Y2C2A.1,WBGene00018468,"Public name for Dead gene WBGene00006453. History of WBGene00006453: Merged into ""WBGene00018468"" on 2014-01-06"
mut,Y110A2AL.10,Y110A2AL.10,627.339589888588,-435.055,5.1438836620203296e-77,Y110A2AL.10,WBGene00022446,Public name for WBGene00022446. History: N.A.
mut,M01D7.5,nlp-12,108.70008142479,-434.354,7.62263873483564e-13,M01D7.5,WBGene00003750,Sequence name for WBGene00003750(nlp-12). History: N.A.
mut,T07D3.3,T07D3.3,1480.90802562307,-430.343,9.18430938158518e-127,T07D3.3,WBGene00020306,Public name for WBGene00020306. History: N.A.
mut,Y53F4B.17,Y53F4B.17,2942.28726001098,-429.887,9.692081874358721e-201,Y53F4B.17,WBGene00013163,Public name for WBGene00013163. History: N.A.
mut,ZC190.9,ZC190.9,36.6320254025707,-429.201,1.71100410523334e-12,ZC190.9,WBGene00022544,"Public name for Dead gene WBGene00022543. History of WBGene00022543: Merged into ""WBGene00022544"" on 2017-11-14; Merged into ""WBGene00022544"" on 2017-11-14"
mut,C49A9.4,C49A9.4,98.4453080808231,-428.41,1.02751440702784e-12,C49A9.4,WBGene00016758,Public name for WBGene00016758. History: N.A.
mut,K05F6.1,fbxb-49,131.093214012038,-427.873,1.57290745613692e-16,K05F6.1,WBGene00019412,"Sequence name for WBGene00019412(fbxb-49). History: Split into K05F6.15(WBGene00269419). History of WBGene00019412: Split into ""WBGene00269419"" on 2016-02-18"
mut,Y7A5A.10,Y7A5A.10,761.808060114727,-424.36,2.28978959048672e-86,Y7A5A.10,WBGene00044154,Public name for WBGene00044154. History: N.A.
mut,Y77E11A.9,clec-171,87.2522304954726,-420.53,1.586076848516e-12,Y77E11A.9,WBGene00022312,Sequence name for WBGene00022312(clec-171). History: N.A.
mut,Y75D11A.1,Y75D11A.1,35.8259600693519,-418.069,2.02007132779109e-12,Y75D11A.1,WBGene00022290,Public name for WBGene00022290. History: N.A.
mut,C33D9.6,C33D9.6,62.1565052398846,-415.709,1.3508469216622799e-12,C33D9.6,WBGene00007900,Public name for WBGene00007900. History: N.A.
mut,R03H10.6,R03H10.6,224.847696281332,-414.286,1.47509198408111e-12,R03H10.6,WBGene00019858,Public name for WBGene00019858. History: N.A.
mut,H01A20.1,nhr-3,40.2757331652258,-410.747,1.9482895958278898e-12,H01A20.1,WBGene00003602,Sequence name for WBGene00003602(nhr-3). History: N.A.
mut,K09F6.6,K09F6.6,102.422817186362,-409.552,2.42378436312913e-12,K09F6.6,WBGene00019589,"Public name for WBGene00019589. History: Split into K09F6.15(WBGene00271744). History of WBGene00019589: Split into ""WBGene00271744"" on 2017-06-29"
mut,C24H10.4,C24H10.4,863.963864803995,-408.959,3.3679443797558506e-111,C24H10.4,WBGene00016070,Public name for WBGene00016070. History: N.A.
mut,C46G7.3,C46G7.3,730.252103445296,-407.892,5.89917599956484e-66,C46G7.3,,Sequence name for Suppressed gene WBGene00016723. Molecular name for Suppressed gene WBGene00016723. Public name for Suppressed gene WBGene00016723. History of WBGene00016723: Killed on 2012-07-23; Suppressed on 2013-07-30. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,F18E2.4,srt-43,269.440554655897,-406.878,3.5947861697634e-30,F18E2.4,WBGene00008937,Sequence name for WBGene00008937(srt-43). History: N.A.
mut,WBTransposon00000179,WBTransposon00000179,191.788681932146,-406.185,1.7138541390574799e-16,,,
mut,AH9.1,AH9.1,30.0849793130555,-404.356,2.2245815156382597e-12,AH9.1,WBGene00014998,Public name for WBGene00014998. History: N.A.
mut,F47B7.6,F47B7.6,1445.86836512925,-402.716,1.6301156043192e-101,F47B7.6,WBGene00018537,Public name for WBGene00018537. History: N.A.
mut,ZK909.3,ZK909.3,83.7197800786721,-401.999,5.23668210435329e-16,ZK909.3,WBGene00014148,Public name for WBGene00014148. History: N.A.
mut,R17.1,fbxb-85,776.988802510813,-399.238,5.74676494637114e-73,R17.1,WBGene00011267,Sequence name for WBGene00011267(fbxb-85). History: N.A.
mut,F43G6.5,F43G6.5,82.1666822454372,-398.854,2.06894498162696e-11,F43G6.5,WBGene00009658,Sequence name for WBGene00009658(pap-3). History: N.A.
mut,T05G5.1,T05G5.1,386.047779893486,-396.992,1.1016232123592498e-30,T05G5.1,WBGene00011498,Public name for WBGene00011498. History: N.A.
mut,M117.7,M117.7,107.715949937979,-392.291,2.23950292312375e-12,M117.7,WBGene00044768,Public name for WBGene00044768. History: N.A.
mut,F38E9.4,F38E9.4,158.04134263711,-388.674,7.92238235696711e-16,F38E9.4,WBGene00018186,Public name for WBGene00018186. History: N.A.
mut,Y54E10A.17,Y54E10A.17,47.1910506157029,-387.767,4.946736361927699e-12,Y54E10A.17,WBGene00021835,Public name for WBGene00021835. History: N.A.
mut,Y49F6C.4,bath-10,108.728538760521,-386.436,6.787023190785001e-16,Y49F6C.4,WBGene00021726,Sequence name for WBGene00021726(bath-10). History: N.A.
mut,K03D3.2,K03D3.2,25.8520994244909,-385.058,9.139645811960459e-12,K03D3.2,WBGene00010528,Public name for WBGene00010528. History: N.A.
mut,W05H12.2,W05H12.2,261.294501672385,-384.66,5.27837120148533e-31,W05H12.2,WBGene00012290,Public name for WBGene00012290. History: N.A.
mut,Y49E10.26,Y49E10.26,219.458445521746,-384.138,9.99787948354048e-16,Y49E10.26,WBGene00014904,Public name for WBGene00014904. History: N.A.
mut,Y63D3A.11,fbxb-94,30.6563204030099,-384.028,1.0726548109748599e-11,Y63D3A.11,WBGene00013410,Sequence name for WBGene00013410(fbxb-94). History: N.A.
mut,M02F4.9,M02F4.9,443.155817545887,-383.212,2.8110428387435602e-52,M02F4.9,WBGene00019739,Public name for WBGene00019739. History: N.A.
mut,M04D5.1,M04D5.1,23.9789571495982,-381.867,6.3816243953927394e-12,M04D5.1,WBGene00014807,Public name for WBGene00014807. History: N.A.
mut,ZC53.6,dot-1.5,740.820374581043,-380.451,4.08965726903197e-115,ZC53.6,WBGene00022512,Sequence name for WBGene00022512(dot-1.5). History: N.A.
mut,F52E4.8,ztf-13,29.0169042882386,-380.347,9.647396708474829e-12,F52E4.8,WBGene00018704,Sequence name for WBGene00018704(ztf-13). History: N.A.
